店舗名,最寄駅,住所または座標,緯度,経度,掲載URL,オフィシャルHP,備考,電話,営業
Dear（ディア）,御徒町駅南口,御徒町駅,,,https://www.esthe-ranking.jp/ueno/shop-detail/932dcb7e-d3b0-4c0a-96be-2ef81c02ed96/,https://re.uouono.com/,御徒町駅南口に着きましたら,080-8051-4586,12:00～翌 02:00
ノックユーン,御徒町駅,東京都文京区湯島3丁目37-4,,,https://www.esthe-ranking.jp/ueno/shop-detail/9528229e-f7be-42e9-bf64-e5011b9767ef/,https://nokyung.com/,NEW OPEN! ノックユーン タイマッサージ「御徒町」駅南口より徒歩4分,03-6675-1792,12:00～翌 02:00
ミルキーハグ,御徒町駅,"35.70636282092639, 139.777528705569",35.70636282092639,139.777528705569,https://www.esthe-ranking.jp/ueno/shop-detail/993c0747-fcc8-4e55-8bbd-bb20d847e40b/,https://milky-hug.info/,アクセス欄に緯度経度と住所あり,070-9199-8003,11:00～LAST
きららメンズスパ,浅草駅5番出口,東京都台東区花川戸１丁目,,,https://www.esthe-ranking.jp/ueno/shop-detail/072368e4-1528-4fbe-8561-11ec41f56640/,https://kirara-spa.info/,浅草駅5番出口徒歩2分,080-8836-9536,11:00～翌 02:00
夢の華,仲御徒町駅1番出口,東京都台東区台東４丁目７−２,,,https://www.esthe-ranking.jp/ueno/shop-detail/8602d1bd-7b18-4112-add7-0036c1631d17/,https://yumehana-esute.navi.mn/,仲御徒町駅1番出口,080-4087-6888,12:00～翌 02:00
爽やか,上野駅,東京都台東区上野７丁目３−９,,,https://www.esthe-ranking.jp/ueno/shop-detail/119be196-77ef-42d4-b3a0-4e47f74e1d34/,http://sawayakaair.com/,JR上野駅中央改札を出て、左に曲がりますと浅草口になります。階段を下り左を向くと松屋があり、（高速道路の下の昭和通り方面）そちらに進みます。松屋とファミリーマートを通り過ぎ、カーブ沿いに進みますと茶色いレンガ調のマンション [アルベルゴ上野］があります。そのビルの804号室になります。,080-7630-7868,24時間営業
ベトナムLOVE,上野駅入谷口,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/93639029-f075-4440-81c3-867b10e48a08/,http://sh-mai.jtxhti.tokyo/,上野駅入谷口徒歩1分,090-7173-9151,11:00～LAST
Emi,御徒町駅南口,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/6ae83b4d-f835-4684-85ee-c02ad755cd70/,https://www.emi.maesjp.com/,御徒町駅南口徒歩2分,090-9670-2013,12:00～LAST
癒やし空間,御徒町駅,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/b1554a13-bbca-4f01-9384-8f370f3a9a55/,https://healing-spasce.iest.in/,御徒町駅徒歩1分,090-5185-0293,12:00～LAST
楽しい,御徒町駅,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/697f775a-e37f-4621-83de-9febf3130a66/,https://tanoshi.iest.in/,御徒町駅徒歩3分,090-7463-4562,12:00～LAST
魅惑の女,上野駅,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/9ff061e1-e66c-46c7-b87e-39d9f07217f4/,http://mhoi.sh-fza.tokyo/,上野駅徒歩1分,080-8285-2935,11:00～翌 02:00
蝶々（ちょうちょう）,上野駅入谷口,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/975a2272-2c91-4caa-8453-f61093495af1/,https://sweety-est.net/,上野駅入谷口徒歩1分,03-5830-7406,12:00～LAST
COCO-GARDEN,御徒町駅北口,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/5fa65fb3-9358-42f0-a3b5-f45dc078f22a/,http://www.cocogarden.link/,御徒町駅北口徒歩3分,090-9407-7988,12:00～翌 03:00
喜手～kishu～,仲御徒町駅出口1,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/350673d6-d664-486f-8b25-2b6605537703/,https://www.okachi-mg.com/,仲御徒町駅出口1徒歩30秒,080-4662-2202,12:00～23:30
Beautiful Girl（ビューティフルガール）,田原町駅2番出口,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/b0817008-4fef-4cc2-aa2c-f2c715c94f68/,https://hw.est-u.com/,田原町駅2番出口,080-8811-8001,11:00～LAST
ヤージャイ,御徒町駅北口,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/4a238fa4-18a9-4050-8cf3-9c855ea0e3e5/,https://yajai-thaimassage.com/,御徒町駅北口徒歩5分,03-3834-9202,12:00～翌 01:00
パッタナースパ,上野駅,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/0d57772d-2e30-4dc3-ab58-fe6f0511559e/,https://pattana-spa-thaimassage.com/,上野駅徒歩1分,070-2426-2516,12:00～24:00
Lila Spa,御徒町駅,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/6f3d6d41-7796-4a27-b104-69ec314b7156/,https://lila-spa-thaimassage.com/,御徒町駅徒歩30秒,03-3832-6650,12:00～翌 02:00
チェンマイ,上野駅,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/b6bf78dc-e262-419c-84b7-57b6d4a0dbb4/,https://chiangmaithaimassage.net/,上野駅徒歩5分,03-5817-4583,12:00～翌 02:00
ラックン,上野駅,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/19d41052-8291-4b9c-a265-d12fcafcf04a/,https://www.rakkunueno.com/,上野駅徒歩5分,03-5817-8986,11:00～翌 03:00
アイラック,御徒町駅,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/722e0adc-fad6-4491-a5de-f631fba7d2e4/,https://phothong.net/,御徒町駅徒歩5分,070-5572-5208,12:00～翌 02:00
月兎（ゲット）,御徒町駅南口,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/ce4d6a9c-fd05-4d6a-91b4-9a7b3a919956/,https://moon-rabbit.info/,御徒町駅南口徒歩2分,080-7500-1688,12:00～翌 04:00
Smile（スマイル）,御徒町駅南口,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/bb2abdaa-f5a8-40e7-acae-4b27a532b95d/,https://smile.ests.jp/index.html,御徒町駅南口徒歩3分,080-9408-2580,11:00～LAST
マーキュリー,御徒町駅,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/81365b8c-6b48-4273-bdcc-e862828efcb4/,http://foryou-es.info/,御徒町駅徒歩1分,03-3836-0767,11:00～LAST
安心堂,御徒町駅南口,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/9cb20bb5-a62f-483c-809a-102f2dcdb4e7/,http://es-en.info/,御徒町駅南口徒歩1分,03-3831-2115,11:30～LAST
マカロン,仲御徒町3出口,東京都,,,https://www.esthe-ranking.jp/ueno/shop-detail/f2ab6581-e908-4001-91ff-cd41d57b096e/,http://www.macaron.esjoho.com/,仲御徒町3出口徒歩1分,080-6250-7592,12:00～LAST
楽園,錦糸町駅北口,秋葉原駅,,,https://www.esthe-ranking.jp/akihabara/shop-detail/3f492e2e-6a82-4aeb-9b9c-98156f33d370/,https://happy-sapce.navi.mn/,秋葉原駅徒歩2分,080-8379-8624,11:00～翌 02:00
COCOA（ココア）,錦糸町駅北口,"35.69961637635071, 139.81340864723865",35.69961637635071,139.81340864723865,https://www.esthe-ranking.jp/kinshicho/shop-detail/8379553e-5430-4a92-b781-98fa443fa0ef/,http://www.cocoa.eevjp.com/,【ライフバランス薬局】の付近に着いたら、お電話ください。,070-7528-7002,10:00～翌 08:00
LOVE,錦糸町駅,東京都墨田区江東橋４丁目１９−２,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/d456c104-a5b8-48ea-b4eb-7123b4a8c7c4/,https://love-purple2.navi.mn/,アクセス欄に住所あり,080-2028-1278,12:00～翌 03:00
絆（キズナ）,錦糸町駅南口,東京都墨田区江東橋3-2-2,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/b43ba925-a1ac-48f1-b269-62884db6daa4/,https://km-kizuna.xyz/,錦糸町駅南口徒歩3分,080-4249-8885,12:00～翌 01:00
Ariel（アリエル）,錦糸町駅南口2分,"35.695298252973025, 139.81233851624538",35.695298252973025,139.81233851624538,https://www.esthe-ranking.jp/kinshicho/shop-detail/21e2e7b4-2a50-46be-8b15-4528641dc0a3/,http://ariel-esthe.net/,「錦糸町駅 南口」に着きましたら、お電話ください、,070-2033-1037,12:00～翌 02:00
Stewardess（スチュワーデス）,錦糸町駅北ロ,東京都墨田区錦糸3-10-1,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/e4a34928-475f-4f3f-b964-1e44ccd52f8b/,http://stewardess.jpest.net/,錦糸町駅北ロ徒歩3分,03-6773-9356,12:00～LAST
Lucky girl,押上駅・錦糸町駅,押上駅(スカイツリー前),,,https://www.esthe-ranking.jp/kinshicho/shop-detail/44f2b6fc-23e0-48f5-abfc-dc7c087b9b05/,https://luckygg-bisyojyo.navi.mn/,アクセス欄に住所あり,050-6870-9078,11:00～翌 02:00
MiNa,両国駅西口,"35.69406654458494, 139.79026634110448",35.69406654458494,139.79026634110448,https://www.esthe-ranking.jp/kinshicho/shop-detail/e349a139-f8c6-47fa-95bc-a1f278601a6d/,http://mina.menzu-xba.sbs/,両国駅に着きましたら、ご連絡ください。,080-3513-5282,12:00～翌 02:00
森の泉,森下駅A3出口,東京都江東区森下１丁目１０−８,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/a1b25589-0d8b-4c36-8c24-5c80ae6d350e/,http://ddx.xin-rfpi.online/,森下駅A3出口徒歩30秒,080-4055-7888,11:00～LAST
姫龍宮,錦糸町駅5番出口,東京都墨田区錦糸４丁目７−３,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/11ca9bc6-cc7c-4a00-af38-5727a084262a/,https://rakuraku-massage.tokyo/,錦糸町駅5番出口徒歩1分,080-4811-6747,21:00～LAST
癒しの縁,錦糸町駅南口,東京都墨田区江東橋2丁目17-2,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/c1bc20e5-dfd4-4ffa-b109-4e6cfea0a7ff/,http://www.iyashi-time.estyojp.com/,錦糸町駅南口徒歩2分,070-4568-1777,12:00～LAST
ユユ,本所吾妻橋駅A1出口,"35.708400448192315, 139.80373121841714",35.708400448192315,139.80373121841714,https://www.esthe-ranking.jp/kinshicho/shop-detail/961b6f81-9c33-466c-9e2d-97c50f0dfafa/,https://ss-hon.xyz/,お近くに着きましたらお電話を頂ければ、ご案内もいたします,070-8566-2228,11:00～LAST
錦糸町ハニー,錦糸町駅,東京都墨田区江東橋３丁目１０−７,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/1fe31c90-1c8d-4cd5-9920-2c728b4ce618/,http://kinosato-honey.menzu-jdi.sbs/,地図の位置に着きましたら、ご連絡ください。,070-9121-6197,12:00～翌 02:00
春の恋,錦糸町駅北口,東京都墨田区錦糸4-4-10-14,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/82d68892-49f2-4ec3-aa4f-1808544e84cd/,https://harunokoi.goaroma.xyz/,錦糸町駅北口徒歩3分,080-2151-4455,12:00～翌 03:00
錦糸町南口AKIRA,錦糸町駅,東京都墨田区江東橋4丁目10-2,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/fda7c572-078a-4e96-a9dd-51d88483fdfc/,https://awa-akasuri.jp/,錦糸町駅徒歩4分,03-6666-9553,12:00～翌 01:00
Dream（ドリーム）,錦糸町駅南口,錦糸町駅,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/a388f6df-68af-4a89-9c28-5f9af2b62a7c/,https://est-dream.com/,錦糸町駅南口徒歩3分,080-6589-0717,11:00～翌 02:00(受付：10:00～)
Gカップの美人牧場,錦糸町駅,"35.69932691090201, 139.8119053294477",35.69932691090201,139.8119053294477,https://www.esthe-ranking.jp/kinshicho/shop-detail/9bf47160-78cb-4980-b93c-a2807d016679/,https://slwyou.buff-tky.com/,AZUREパーキング時間貸し駐車場 錦糸町第3に着いたら、お電話ください。,070-9153-0289,10:00～翌 03:00
スイートハート,錦糸町駅南口,東京都墨田区江東橋３丁目９−１０,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/e9c4e669-94a3-4958-8d5c-4958839cb787/,https://esthe-sweet.net/,「錦糸町マルイ」付近よりお電話下さい。お電話またはショートメールでご案内します。,070-8839-8628,11:00～翌 02:00
通絡堂（つうらくどう）,錦糸町駅,"35.69474383327924, 139.81540615484496",35.69474383327924,139.81540615484496,https://www.esthe-ranking.jp/kinshicho/shop-detail/e3c82057-804c-4d9c-9680-47172a5e8134/,http://tongluo-hall.sh-gyrvcyi.tokyo/,錦糸町駅徒歩3分,080-1083-3940,10:00～LAST
癒しの泉（いやしのいずみ）,森下駅,東京都,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/ea515421-0483-4f19-8684-4ae222c6fa72/,http://yuquan.sh-jsc.tokyo/,アクセス欄に住所あり,080-9425-1888,11:00～翌 03:00
VIVI,錦糸町駅北口,東京都,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/e9986616-4418-42b7-8179-171cfa140b4d/,http://kinshiest888.xyz/,錦糸町駅北口徒歩3分,090-5827-5803,12:00～LAST
優楽館,錦糸町駅南口,東京都,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/518aaa67-4df6-47ee-8692-e31d9667e097/,https://iyashiesute.com/yurakukan/,錦糸町駅南口徒歩5分,080-7457-8885,12:00～LAST
恋（こい）,錦糸町駅南口,東京都,,,https://www.esthe-ranking.jp/kinshicho/shop-detail/d17fb624-42b8-4b01-be29-c9135f49f1d0/,http://sh-lover.aiocct.tokyo/,錦糸町駅南口徒歩3分,090-3093-5888,12:00～翌 02:00
CREST,渋谷駅新南口,東京都渋谷区桜丘町16-15,,,https://www.esthe-ranking.jp/shibuya/shop-detail/f333158d-b9c4-4ded-9ec4-848f26d601d0/,https://shibuya-esthe.jp/,お車でお越しの場合は付近にパーキングが多数ございます。,080-3507-1666,11:00～翌 03:00
10ct.（テンカラット）,渋谷駅ヒカリエ口,東京都渋谷区渋谷2-19-17,,,https://www.esthe-ranking.jp/shibuya/shop-detail/769d62f7-da71-4dd2-886b-617e07a40012/,https://shibuya-mensesthe.com/,渋谷駅ヒカリエ口徒歩1分,03-4362-0301,12:00～23:30
Sherry（シェリー）,渋谷駅B4出口,"35.660259397342784, 139.70542934781943",35.660259397342784,139.70542934781943,https://www.esthe-ranking.jp/shibuya/shop-detail/0640006f-137f-444d-b0c7-bfdba9f1cd05/,https://sherry.es-the.xyz/,渋谷駅B4出口徒歩3分,03-6434-1032,12:00～翌 03:00
渋谷ベトナム式マッサージハノイちゃん,渋谷駅,東京都渋谷区渋谷1-8-13,,,https://www.esthe-ranking.jp/shibuya/shop-detail/086dca5e-eb3c-4f65-adbc-616c824873ec/,https://hanoichan.com/,アクセス欄に住所あり,050-3490-2220,24時間営業
ルナックス,渋谷駅新南口,東京都渋谷区桜丘町１６−１５,,,https://www.esthe-ranking.jp/shibuya/shop-detail/50e40d4d-7644-46f7-9676-09a772e82483/,https://lunax.jpest.net/,渋谷駅新南口徒歩1分,070-8327-3698,12:00～LAST
Secret（シークレット）,代々木駅A1出口,東京都,,,https://www.esthe-ranking.jp/shibuya/shop-detail/a97606a5-e6b2-4716-a426-7b7d76bfa513/,https://relax-massage.biz/,代々木駅A1出口徒歩3分,090-8959-1245,12:00～翌 03:00(受付：11:00～翌1:30)
上女・癒しGarden,秋葉原駅,東京都台東区台東１丁目１０−７,,,https://www.esthe-ranking.jp/akihabara/shop-detail/13aff68a-c5b9-4872-8b68-161d45b261e1/,https://girll-garden.navi.mn/,アクセス欄に住所あり,080-7825-2084,12:00～翌 05:00
蝶々,秋葉原駅電気街口,東京都千代田区外神田１丁目３−１２,,,https://www.esthe-ranking.jp/akihabara/shop-detail/e57f3049-26ca-414b-b49d-270e2a683416/,https://sakuramankai.tyo.cm/,秋葉原駅電気街口徒歩2分,090-1689-6108,11:00～LAST
癒愛,秋葉原駅昭和通り口,東京都千代田区神田佐久間町3-21-2,,,https://www.esthe-ranking.jp/akihabara/shop-detail/24ea80fb-68e2-4e7e-abb0-ed6e0d033059/,http://yu-ai.work/,秋葉原駅昭和通り口徒歩4分,03-5820-8933,12:00～LAST
愛,秋葉原駅昭和通り口,秋葉原駅,,,https://www.esthe-ranking.jp/akihabara/shop-detail/ff1d65ec-da27-4583-8587-902f4342e9c2/,https://ai-akiba.tokyo/akiba/,秋葉原駅昭和通り口徒歩2分,070-1407-0925,11:00～翌 02:00
さくら,浅草橋駅A6出口,東京都台東区柳橋2-6-4,,,https://www.esthe-ranking.jp/akihabara/shop-detail/0152662b-8c9e-4443-af23-caa4376a05d6/,http://sweet.esnavi.work/,"【浅草橋】東口より徒歩１分。Ｓ級美女専門ＳＰＡ【「浅草橋アロマさくら」】女の子採用のスペシャリストが完全プロデュースした超ＳＳＳ級の美女によるオイルマッサージをお届け。19時迄100分以上コース→3000円オフ・WEB限定６０分→8,000円",080-4098-8454,12:00～翌 04:00
AKB,浅草橋駅東,"35.696342438657, 139.78604829581926",35.696342438657,139.78604829581926,https://www.esthe-ranking.jp/akihabara/shop-detail/4f289390-0bf9-44a8-bd8f-1e14a96097d9/,http://x-akb.info/,浅草橋駅東徒歩約1分,03-5825-4109,13:00～LAST
Come onお兄ちゃん,秋葉原駅昭和通り出口,"35.69823580391681, 139.77579941306809",35.69823580391681,139.77579941306809,https://www.esthe-ranking.jp/akihabara/shop-detail/6eeb5aa7-27b3-4f6d-906a-cd6a217369be/,http://come-on.sh-kio.tokyo/,秋葉原駅昭和通り出口徒歩2分,090-7773-3254,11:00～翌 02:00
Rose Garden,浅草橋駅,"35.69621337980106, 139.78584576397344",35.69621337980106,139.78584576397344,https://www.esthe-ranking.jp/akihabara/shop-detail/cdf0e587-8dd4-4844-96a3-72554ea9006c/,http://rose-garden.menzu-jdm.sbs/,ファミリーマート 台東柳橋一丁目店 に着きましたら、ご連絡ください。,080-7835-9826,12:00～翌 02:00
LILIAN,秋葉原駅昭和通り改札口,東京都千代田区神田和泉町1-7-21,,,https://www.esthe-ranking.jp/akihabara/shop-detail/38a76b0d-7377-4dfa-aab9-e04c6178f3a7/,https://lilian.iest.in/,秋葉原昭和通り改札口1分/日比谷線1番出口30秒,080-5934-4569,12:00～LAST
ベトナムの女神,秋葉原駅,秋葉原駅,,,https://www.esthe-ranking.jp/akihabara/shop-detail/726b9b83-fe93-4351-9157-ca1683c88e0c/,https://betonamu-megami.iest.in/,アクセス欄に住所あり,090-1071-7147,12:00～LAST
ラブガーデン,秋葉原駅昭和通り口,東京都千代田区神田佐久間町2-23 三枝ビル3F,,,https://www.esthe-ranking.jp/akihabara/shop-detail/2af5fb3e-d9af-4ac6-948f-042d72f9eb65/,https://love-garden.jp/,秋葉原駅昭和通り口徒歩2分,03-3864-0828,12:00～LAST
縁〜エン〜,秋葉原駅昭和通り出口,東京都千代田区神田平河町2,,,https://www.esthe-ranking.jp/akihabara/shop-detail/2fa634be-6efc-4ba1-89e6-1bf693d66f54/,http://aphrodite-est.biz/,秋葉原駅昭和通り出口徒歩2分,03-3866-7788,11:00～LAST
RAVE（レイヴ）,秋葉原駅昭和通り口,東京都千代田区岩本町３丁目３−４,,,https://www.esthe-ranking.jp/akihabara/shop-detail/0b5b67f3-b376-404d-8b60-ec8765b063b9/,http://www.rave.masg.info/,秋葉原駅昭和通り口徒歩3分,090-9954-3125,12:00～LAST
秋葉美療,末広町駅3番出口,東京都千代田区外神田3-16-14,,,https://www.esthe-ranking.jp/akihabara/shop-detail/8411eb5a-aec2-46a2-86c5-b4587680ea65/,https://akihabara-esthe.com/,末広町駅3番出口徒歩1分,03-6206-0089,12:00～翌 01:00
タイランドミリンマッサージ,末広町駅3番出口,東京都,,,https://www.esthe-ranking.jp/akihabara/shop-detail/c134e440-4a4d-423e-b74e-d87b0d89f256/,https://thailand-milin-massage.com/,末広町駅3番出口徒歩3分,03-3525-7071,11:00～翌 03:00
ルビー,秋葉原駅昭和通り口,東京都,,,https://www.esthe-ranking.jp/akihabara/shop-detail/481ab295-fc2f-4f65-be52-fe582110ea1b/,http://rubi.sh-khk.tokyo/,秋葉原駅昭和通り口徒歩2分,070-9186-5353,11:00～LAST
Honey Angel,秋葉原駅昭和通り口,東京都,,,https://www.esthe-ranking.jp/akihabara/shop-detail/bf3cf23f-5905-4869-8e0d-3fe9d3f90761/,https://honeyangel-akhbr.tyo.cm/,秋葉原駅昭和通り口徒歩4分,080-3708-8585,11:00～翌 02:00
究極ラヴァーズ,大井町駅中央西口,東京都品川区大井１丁目２２−５,,,https://www.esthe-ranking.jp/kamata/shop-detail/6aedf489-2003-4cb2-b77f-158c3759d4be/,https://kyukyoku-ravazu.iest.in/,★究極ラヴァーズで、極上のリラクゼーションをご堪能ください。★ 疲れた体と心を癒す至福のマッサージ体験をお届けします。経験豊富なセラピストが丁寧にケアし、リラックス効果も抜群。駅から近くアクセス便利な当店で、日常を忘れる贅沢なひとときをお楽しみください。,080-7808-4054,11:00～翌 03:00
Aromana（アロマーナ）,蒲田駅,"35.56088204730266, 139.71907032944773",35.56088204730266,139.71907032944773,https://www.esthe-ranking.jp/kamata/shop-detail/76dfd8e1-0170-485f-986e-33e5c82d6740/,https://aromana-esthe.net/,蒲田駅徒歩5分,070-8543-5547,10:00～翌 04:00
ロリポップ,蒲田駅西口,蒲田駅,,,https://www.esthe-ranking.jp/kamata/shop-detail/924a5a0e-0ebd-44d9-8429-4fd7d7f3ff2e/,http://roripopu.tank.jp/,蒲田駅西口徒歩1分,080-9457-8868,12:00～翌 03:00
ピンクガール,大井町駅,東京都品川区大井１丁目５３−１４,,,https://www.esthe-ranking.jp/kamata/shop-detail/4060f58d-4b20-4206-9ed1-97c0d923622d/,https://pink-girl.iest.in/,大井町駅徒歩2分,090-6840-6026,10:00～翌 05:00
森の家,大森駅東口,"35.58839832731178, 139.7298337264882",35.58839832731178,139.7298337264882,https://www.esthe-ranking.jp/kamata/shop-detail/e7731ba1-5b60-464f-9563-e5dd7d9f2dab/,https://omori-mensesthe.com/,大森駅東口徒歩1分,080-7558-1688,12:00～翌 03:00
夢心地（ゆめごこち）,蒲田駅西口,"35.562531000000014, 139.71516465889553",35.562531000000014,139.71516465889553,https://www.esthe-ranking.jp/kamata/shop-detail/575c07db-c35a-4ccd-8acb-22c8f864d346/,http://www.yumegogoti.relaxmens.com/,蒲田駅西口徒歩2分,070-5580-5399,11:00～翌 02:00
Fantasy（ファンタジー）,大井町駅,東京都品川区東大井５丁目１７−４,,,https://www.esthe-ranking.jp/kamata/shop-detail/5ff4d571-aad0-479b-a28c-320d53d89f54/,https://fantaji.iest.in/,大井町駅徒歩1分,080-9153-1022,11:00～翌 02:00
シャレンドGirl,大井町駅,大井町駅,,,https://www.esthe-ranking.jp/kamata/shop-detail/42b61b9c-1398-4317-9fea-fd3b6c7a1979/,https://sharendogirlooimachi.navi.mn/,大井町駅徒歩1分,090-6996-1691,12:00～LAST
Chérie（シェリー）,大井町駅,"35.607033155403805, 139.7359196400454",35.607033155403805,139.7359196400454,https://www.esthe-ranking.jp/kamata/shop-detail/137f5a6d-6997-474b-89dd-9471fd4de327/,https://es-cherie.com/,大井町駅徒歩2分,080-1391-9211,12:00～翌 02:00
ラッキー～lucky～,大森駅北口,"35.590581077002305, 139.73025559422297",35.590581077002305,139.73025559422297,https://www.esthe-ranking.jp/kamata/shop-detail/d8fed904-bd46-48db-b60b-fc84e8e0eba0/,http://lucky.idk-esute.asia/,大森駅北口徒歩1分,080-2458-9456,12:00～翌 01:00
ゆるり,蒲田駅西口,蒲田駅西口,,,https://www.esthe-ranking.jp/kamata/shop-detail/b95802d6-3d44-4736-abd7-7303d676945e/,https://yururi-kmt.iest.in/,蒲田駅西口徒歩2分,080-7251-9259,12:00～翌 02:00
美人茶屋,蒲田駅・蓮沼店,"35.5624347000005, 139.71667766441834",35.5624347000005,139.71667766441834,https://www.esthe-ranking.jp/kamata/shop-detail/afc8be9c-42d4-4cb8-ac84-393e37413c34/,https://beauty-tea.navi.mn/,アクセス欄に緯度経度と住所あり,080-8807-7516,10:30～翌 02:00
アロマブランリリー,大井町駅,東京都品川区大井４丁目１−３,,,https://www.esthe-ranking.jp/kamata/shop-detail/cfba431c-4c4b-4a3c-839a-cd3894ed3aab/,https://aroma-buran-riri.iest.in/,「まいばすけっと大井町駅南店」に着きましたら、お電話ください。,090-6337-3893,10:00～翌 05:00
Dior,蒲田駅東口,東京都大田区蒲田5-21-13,,,https://www.esthe-ranking.jp/kamata/shop-detail/31275b25-8322-4f6c-8687-5e21395f10c4/,http://ye.sh-ksr.tokyo/,蒲田東口徒歩2分の完全個室のエステサロンになります。お客様が心も身体もごゆるりとお過ごしいただける上質空間をご提供致します。 気品溢れる職業の美しいセラピストのみ在籍しています。,080-6782-6888,12:00～翌 03:00
Infinity,蒲田駅西口,蒲田駅,,,https://www.esthe-ranking.jp/kamata/shop-detail/b68d6b3b-c6c7-4201-bdba-2bfe9ed96175/,http://infinity.sh-gix.tokyo/,蒲田駅西口徒歩2分,090-9712-6216,12:00～翌 02:00(受付：11:30～翌1:00)
女神（めがみ）,大井町駅中央西口,"35.60746943655407, 139.73149981842786",35.60746943655407,139.73149981842786,https://www.esthe-ranking.jp/kamata/shop-detail/a522f08a-cebf-4abb-a9a7-e9faf9cc4631/,http://www.iyashimegami.estyojp.com/,大井町駅中央西口徒歩3分,090-4419-5588,12:00～翌 02:00
Venus（ヴィーナス）,蒲田駅西口,東京都大田区西蒲田7-63-70,,,https://www.esthe-ranking.jp/kamata/shop-detail/73ff1c8b-cb97-4d36-bf19-b1adaee1e2bb/,http://venus-esthe.net/,蒲田駅西口徒歩2分,080-9716-9166,12:00～翌 02:00
BABY SPA,蒲田駅,"35.562312489603016, 139.70926753932457",35.562312489603016,139.70926753932457,https://www.esthe-ranking.jp/kamata/shop-detail/9bfe5d84-a440-4551-a261-0760c0c3746a/,https://star-babyspa.navi.mn/,アクセス欄に緯度経度と住所あり,050-6871-9252,11:00～翌 02:00
Blue妖姫,蒲田駅東口,東京都大田区蒲田５丁目３６−４,,,https://www.esthe-ranking.jp/kamata/shop-detail/c241b785-19e2-40db-951a-18ace656ac1f/,https://hi-msg.com/blue-503/,ご予約の上に、蒲田駅東口から出って、ファミリーマート 蒲田駅東店の近くに着いたら一度お知らせください。,080-8121-7058,11:00～翌 02:00
アリス治療院,蒲田駅東口,"35.56145191129959, 139.71656976677568",35.56145191129959,139.71656976677568,https://www.esthe-ranking.jp/kamata/shop-detail/d738e7d2-6cf6-4d71-a97d-64309dcf839e/,https://kamata-esthe.jp/,お車でお越しの場合は付近にパーキングが多数ございます。,070-4172-8223,11:30～翌 03:00
幸せの時間,蒲田駅西口,東京都大田区西蒲田7-24-7,,,https://www.esthe-ranking.jp/kamata/shop-detail/c8adfe07-886c-4394-9930-fc0adda8a6e8/,https://happytime-esute.navi.mn,アクセス欄に住所あり,090-5494-3106,11:00～翌 02:00
こもれび,大森駅東口,"35.587560502495265, 139.7283725893744",35.587560502495265,139.7283725893744,https://www.esthe-ranking.jp/kamata/shop-detail/34106dcd-a23d-479e-8bae-b9d28eb38d8e/,http://www.komorebi.eevjp.com/,大森駅東口徒歩2分,080-6150-5678,12:00～LAST
もちもち娘,蒲田駅,蒲田駅,,,https://www.esthe-ranking.jp/kamata/shop-detail/ded9e8af-ae08-4c19-a7c2-a19052b051f6/,https://chewy-girl.iest.in/,アクセス欄に住所あり,090-5697-3224,11:00～翌 03:00
スターダスト,大井町駅,"35.60660725560941, 139.73590010499373",35.60660725560941,139.73590010499373,https://www.esthe-ranking.jp/kamata/shop-detail/f0103cb4-f9bc-47f4-8b4b-d20a47d07f55/,https://www.stardust.hp-navi.com/,【アパマンショップ大井町駅前店】の付近に着いたら、お電話ください。,070-6971-8687,11:00～翌 02:00
